order_item_id,order_id,product_id,line_number,quantity,unit_price_usd,discount_percent,line_total_usd
OI0006923,O002295,P0067,1,10,16160.00,0.00,161600.00
OI0006924,O002296,P0029,1,9,8380.00,15.00,64107.00
OI0006925,O002296,P0022,2,3,8500.00,5.00,24225.00
OI0006926,O002296,P0046,3,3,7120.00,10.00,19224.00
OI0006927,O002296,P0069,4,8,12320.00,15.00,83776.00
OI0006928,O002297,P0001,1,3,4300.00,0.00,12900.00
OI0006929,O002298,P0028,1,10,9080.00,5.00,86260.00
OI0006930,O002298,P0078,2,1,7660.00,0.00,7660.00
OI0006931,O002299,P0009,1,10,5290.00,0.00,52900.00
OI0006932,O002300,P0037,1,6,6650.00,15.00,33915.00
OI0006933,O002301,P0017,1,11,3480.00,15.00,32538.00
OI0006934,O002301,P0064,2,12,8250.00,10.00,89100.00
OI0006935,O002301,P0038,3,4,11890.00,5.00,45182.00
OI0006936,O002302,P0021,1,3,17850.00,5.00,50872.50
OI0006937,O002302,P0039,2,5,3060.00,0.00,15300.00
OI0006938,O002303,P0039,1,1,3060.00,5.00,2907.00
OI0006939,O002303,P0009,2,3,5290.00,0.00,15870.00
OI0006940,O002304,P0080,1,4,5590.00,0.00,22360.00
OI0006941,O002304,P0012,2,10,6280.00,0.00,62800.00
OI0006942,O002304,P0036,3,12,10120.00,0.00,121440.00
OI0006943,O002304,P0061,4,6,9420.00,0.00,56520.00
OI0006944,O002305,P0069,1,9,12320.00,0.00,110880.00
OI0006945,O002305,P0017,2,10,3480.00,15.00,29580.00
OI0006946,O002306,P0026,1,8,13420.00,15.00,91256.00
OI0006947,O002306,P0043,2,9,9450.00,15.00,72292.50
OI0006948,O002306,P0020,3,12,5780.00,15.00,58956.00
OI0006949,O002306,P0068,4,6,2100.00,0.00,12600.00
OI0006950,O002307,P0066,1,8,11920.00,15.00,81056.00
OI0006951,O002308,P0011,1,9,6240.00,15.00,47736.00
OI0006952,O002308,P0067,2,5,16160.00,5.00,76760.00
OI0006953,O002308,P0026,3,5,13420.00,15.00,57035.00
OI0006954,O002308,P0018,4,11,670.00,5.00,7001.50
OI0006955,O002309,P0007,1,4,4920.00,0.00,19680.00
OI0006956,O002309,P0024,2,3,11180.00,5.00,31863.00
OI0006957,O002310,P0025,1,7,13240.00,10.00,83412.00
OI0006958,O002310,P0045,2,1,14880.00,5.00,14136.00
OI0006959,O002310,P0019,3,8,7370.00,15.00,50116.00
OI0006960,O002310,P0054,4,9,10100.00,10.00,81810.00
OI0006961,O002310,P0054,5,9,10100.00,0.00,90900.00
OI0006962,O002311,P0025,1,4,13240.00,0.00,52960.00
OI0006963,O002311,P0013,2,3,9840.00,5.00,28044.00
OI0006964,O002311,P0076,3,4,8140.00,5.00,30932.00
OI0006965,O002311,P0015,4,4,8020.00,15.00,27268.00
OI0006966,O002312,P0028,1,5,9080.00,0.00,45400.00
OI0006967,O002312,P0030,2,10,340.00,0.00,3400.00
OI0006968,O002312,P0027,3,9,4890.00,0.00,44010.00
OI0006969,O002312,P0015,4,1,8020.00,15.00,6817.00
OI0006970,O002312,P0068,5,11,2100.00,15.00,19635.00
OI0006971,O002313,P0028,1,7,9080.00,0.00,63560.00
OI0006972,O002313,P0015,2,11,8020.00,0.00,88220.00
OI0006973,O002314,P0060,1,3,8800.00,10.00,23760.00
OI0006974,O002314,P0024,2,8,11180.00,15.00,76024.00
OI0006975,O002314,P0024,3,1,11180.00,0.00,11180.00
OI0006976,O002315,P0039,1,12,3060.00,0.00,36720.00
OI0006977,O002316,P0029,1,8,8380.00,0.00,67040.00
OI0006978,O002317,P0049,1,5,16150.00,0.00,80750.00
OI0006979,O002317,P0069,2,3,12320.00,10.00,33264.00
OI0006980,O002318,P0046,1,9,7120.00,0.00,64080.00
OI0006981,O002318,P0023,2,10,12130.00,0.00,121300.00
OI0006982,O002318,P0034,3,5,10570.00,5.00,50207.50
OI0006983,O002318,P0045,4,7,14880.00,0.00,104160.00
OI0006984,O002319,P0030,1,10,340.00,0.00,3400.00
OI0006985,O002319,P0028,2,7,9080.00,5.00,60382.00
OI0006986,O002319,P0060,3,1,8800.00,10.00,7920.00
OI0006987,O002319,P0033,4,11,800.00,5.00,8360.00
OI0006988,O002320,P0072,1,5,6730.00,0.00,33650.00
OI0006989,O002320,P0021,2,10,17850.00,10.00,160650.00
OI0006990,O002321,P0024,1,12,11180.00,0.00,134160.00
OI0006991,O002322,P0056,1,8,10190.00,5.00,77444.00
OI0006992,O002322,P0071,2,12,16680.00,15.00,170136.00
OI0006993,O002322,P0011,3,4,6240.00,10.00,22464.00
OI0006994,O002322,P0021,4,4,17850.00,0.00,71400.00
OI0006995,O002323,P0021,1,8,17850.00,0.00,142800.00
OI0006996,O002323,P0068,2,10,2100.00,10.00,18900.00
OI0006997,O002323,P0048,3,6,12050.00,0.00,72300.00
OI0006998,O002323,P0069,4,7,12320.00,0.00,86240.00
OI0006999,O002323,P0051,5,7,12120.00,15.00,72114.00
OI0007000,O002324,P0024,1,11,11180.00,0.00,122980.00
OI0007001,O002324,P0001,2,10,4300.00,0.00,43000.00
OI0007002,O002324,P0046,3,11,7120.00,0.00,78320.00
OI0007003,O002324,P0059,4,10,14710.00,5.00,139745.00
OI0007004,O002325,P0080,1,8,5590.00,5.00,42484.00
OI0007005,O002326,P0006,1,12,570.00,5.00,6498.00
OI0007006,O002326,P0031,2,11,3650.00,0.00,40150.00
OI0007007,O002327,P0077,1,3,14410.00,0.00,43230.00
OI0007008,O002327,P0015,2,3,8020.00,0.00,24060.00
OI0007009,O002327,P0079,3,9,15570.00,0.00,140130.00
OI0007010,O002327,P0054,4,5,10100.00,10.00,45450.00
OI0007011,O002327,P0047,5,10,2190.00,5.00,20805.00
OI0007012,O002328,P0055,1,4,16840.00,15.00,57256.00
OI0007013,O002328,P0034,2,2,10570.00,10.00,19026.00
OI0007014,O002328,P0058,3,6,1830.00,10.00,9882.00
OI0007015,O002328,P0052,4,11,13500.00,10.00,133650.00
OI0007016,O002329,P0027,1,8,4890.00,0.00,39120.00
OI0007017,O002329,P0015,2,4,8020.00,15.00,27268.00
OI0007018,O002329,P0001,3,12,4300.00,0.00,51600.00
OI0007019,O002329,P0044,4,12,13780.00,0.00,165360.00
OI0007020,O002330,P0069,1,3,12320.00,15.00,31416.00
OI0007021,O002330,P0008,2,4,5830.00,0.00,23320.00
OI0007022,O002330,P0004,3,11,16440.00,0.00,180840.00
OI0007023,O002330,P0012,4,11,6280.00,15.00,58718.00
OI0007024,O002331,P0054,1,4,10100.00,0.00,40400.00
OI0007025,O002332,P0062,1,1,8730.00,10.00,7857.00
OI0007026,O002333,P0007,1,3,4920.00,0.00,14760.00
OI0007027,O002333,P0001,2,7,4300.00,0.00,30100.00
OI0007028,O002334,P0075,1,9,14230.00,5.00,121666.50
OI0007029,O002334,P0049,2,3,16150.00,0.00,48450.00
OI0007030,O002334,P0042,3,1,2830.00,0.00,2830.00
OI0007031,O002334,P0021,4,12,17850.00,0.00,214200.00
OI0007032,O002334,P0023,5,1,12130.00,10.00,10917.00
OI0007033,O002335,P0053,1,8,16730.00,0.00,133840.00
OI0007034,O002335,P0014,2,8,14460.00,5.00,109896.00
OI0007035,O002335,P0076,3,10,8140.00,10.00,73260.00
OI0007036,O002336,P0003,1,11,14640.00,0.00,161040.00
OI0007037,O002337,P0030,1,7,340.00,0.00,2380.00
OI0007038,O002337,P0043,2,9,9450.00,10.00,76545.00
OI0007039,O002338,P0025,1,11,13240.00,10.00,131076.00
OI0007040,O002338,P0018,2,8,670.00,5.00,5092.00
OI0007041,O002338,P0026,3,8,13420.00,15.00,91256.00
OI0007042,O002338,P0080,4,4,5590.00,5.00,21242.00
OI0007043,O002339,P0077,1,7,14410.00,5.00,95826.50
OI0007044,O002340,P0011,1,7,6240.00,5.00,41496.00
OI0007045,O002340,P0078,2,11,7660.00,0.00,84260.00
OI0007046,O002340,P0076,3,9,8140.00,10.00,65934.00
OI0007047,O002341,P0064,1,8,8250.00,15.00,56100.00
OI0007048,O002341,P0074,2,12,10020.00,0.00,120240.00
OI0007049,O002342,P0043,1,10,9450.00,0.00,94500.00
OI0007050,O002342,P0001,2,1,4300.00,5.00,4085.00
OI0007051,O002342,P0022,3,5,8500.00,0.00,42500.00
OI0007052,O002343,P0044,1,8,13780.00,15.00,93704.00
OI0007053,O002343,P0028,2,9,9080.00,0.00,81720.00
OI0007054,O002343,P0030,3,9,340.00,5.00,2907.00
OI0007055,O002344,P0073,1,3,1430.00,0.00,4290.00
OI0007056,O002344,P0050,2,4,14600.00,0.00,58400.00
OI0007057,O002344,P0047,3,6,2190.00,15.00,11169.00
OI0007058,O002345,P0079,1,10,15570.00,0.00,155700.00
OI0007059,O002345,P0001,2,5,4300.00,5.00,20425.00
OI0007060,O002346,P0020,1,3,5780.00,10.00,15606.00
OI0007061,O002346,P0002,2,4,12930.00,15.00,43962.00
OI0007062,O002346,P0029,3,10,8380.00,10.00,75420.00
OI0007063,O002346,P0013,4,2,9840.00,0.00,19680.00
OI0007064,O002346,P0076,5,3,8140.00,10.00,21978.00
OI0007065,O002347,P0065,1,2,10680.00,5.00,20292.00
OI0007066,O002347,P0006,2,8,570.00,0.00,4560.00
OI0007067,O002348,P0043,1,8,9450.00,5.00,71820.00
OI0007068,O002348,P0045,2,6,14880.00,0.00,89280.00
OI0007069,O002348,P0078,3,8,7660.00,5.00,58216.00
OI0007070,O002348,P0018,4,8,670.00,5.00,5092.00
OI0007071,O002348,P0063,5,8,3720.00,15.00,25296.00
OI0007072,O002349,P0047,1,10,2190.00,0.00,21900.00
OI0007073,O002349,P0058,2,12,1830.00,10.00,19764.00
OI0007074,O002349,P0070,3,7,13990.00,0.00,97930.00
OI0007075,O002349,P0043,4,2,9450.00,5.00,17955.00
OI0007076,O002349,P0059,5,3,14710.00,15.00,37510.50
OI0007077,O002350,P0005,1,6,3300.00,10.00,17820.00
OI0007078,O002350,P0064,2,9,8250.00,0.00,74250.00
OI0007079,O002351,P0004,1,11,16440.00,15.00,153714.00
OI0007080,O002352,P0020,1,1,5780.00,0.00,5780.00
OI0007081,O002352,P0060,2,6,8800.00,10.00,47520.00
OI0007082,O002352,P0031,3,10,3650.00,0.00,36500.00
OI0007083,O002352,P0077,4,11,14410.00,0.00,158510.00
OI0007084,O002353,P0001,1,10,4300.00,0.00,43000.00
OI0007085,O002353,P0029,2,7,8380.00,10.00,52794.00
OI0007086,O002353,P0079,3,9,15570.00,0.00,140130.00
OI0007087,O002353,P0069,4,4,12320.00,5.00,46816.00
OI0007088,O002353,P0045,5,7,14880.00,0.00,104160.00
OI0007089,O002354,P0018,1,6,670.00,0.00,4020.00
OI0007090,O002354,P0019,2,10,7370.00,0.00,73700.00
OI0007091,O002355,P0044,1,10,13780.00,15.00,117130.00
OI0007092,O002355,P0006,2,3,570.00,15.00,1453.50
OI0007093,O002355,P0006,3,6,570.00,15.00,2907.00
OI0007094,O002356,P0074,1,1,10020.00,0.00,10020.00
OI0007095,O002356,P0072,2,12,6730.00,0.00,80760.00
OI0007096,O002356,P0019,3,12,7370.00,0.00,88440.00
OI0007097,O002356,P0070,4,12,13990.00,5.00,159486.00
OI0007098,O002357,P0044,1,8,13780.00,15.00,93704.00
OI0007099,O002358,P0005,1,6,3300.00,15.00,16830.00
OI0007100,O002358,P0043,2,12,9450.00,0.00,113400.00
OI0007101,O002358,P0075,3,2,14230.00,10.00,25614.00
OI0007102,O002359,P0058,1,1,1830.00,5.00,1738.50
OI0007103,O002359,P0048,2,6,12050.00,0.00,72300.00
OI0007104,O002360,P0075,1,2,14230.00,0.00,28460.00
OI0007105,O002360,P0039,2,8,3060.00,5.00,23256.00
OI0007106,O002360,P0040,3,6,17530.00,5.00,99921.00
OI0007107,O002360,P0059,4,11,14710.00,0.00,161810.00
OI0007108,O002361,P0074,1,4,10020.00,5.00,38076.00
OI0007109,O002361,P0048,2,2,12050.00,0.00,24100.00
OI0007110,O002361,P0006,3,11,570.00,0.00,6270.00
OI0007111,O002361,P0022,4,5,8500.00,15.00,36125.00
OI0007112,O002361,P0045,5,2,14880.00,0.00,29760.00
OI0007113,O002362,P0064,1,3,8250.00,0.00,24750.00
OI0007114,O002362,P0071,2,3,16680.00,5.00,47538.00
OI0007115,O002362,P0034,3,3,10570.00,0.00,31710.00
OI0007116,O002363,P0064,1,7,8250.00,0.00,57750.00
OI0007117,O002363,P0060,2,7,8800.00,10.00,55440.00
OI0007118,O002364,P0064,1,1,8250.00,0.00,8250.00
OI0007119,O002364,P0011,2,2,6240.00,0.00,12480.00
OI0007120,O002364,P0073,3,1,1430.00,10.00,1287.00
OI0007121,O002364,P0030,4,10,340.00,0.00,3400.00
OI0007122,O002364,P0030,5,10,340.00,0.00,3400.00
OI0007123,O002365,P0041,1,1,12490.00,0.00,12490.00
OI0007124,O002365,P0063,2,7,3720.00,5.00,24738.00
OI0007125,O002366,P0080,1,10,5590.00,15.00,47515.00
OI0007126,O002366,P0044,2,5,13780.00,0.00,68900.00
OI0007127,O002366,P0006,3,12,570.00,10.00,6156.00
OI0007128,O002366,P0010,4,8,3500.00,10.00,25200.00
OI0007129,O002366,P0022,5,12,8500.00,15.00,86700.00
OI0007130,O002367,P0020,1,9,5780.00,0.00,52020.00
OI0007131,O002367,P0041,2,8,12490.00,0.00,99920.00
OI0007132,O002368,P0054,1,11,10100.00,0.00,111100.00
OI0007133,O002368,P0053,2,9,16730.00,5.00,143041.50
OI0007134,O002368,P0033,3,4,800.00,0.00,3200.00
OI0007135,O002368,P0046,4,8,7120.00,0.00,56960.00
OI0007136,O002369,P0047,1,7,2190.00,0.00,15330.00
OI0007137,O002369,P0049,2,1,16150.00,0.00,16150.00
OI0007138,O002369,P0022,3,2,8500.00,0.00,17000.00
OI0007139,O002369,P0068,4,2,2100.00,15.00,3570.00
OI0007140,O002370,P0074,1,12,10020.00,0.00,120240.00
OI0007141,O002370,P0061,2,10,9420.00,0.00,94200.00
OI0007142,O002371,P0029,1,2,8380.00,0.00,16760.00
OI0007143,O002371,P0024,2,1,11180.00,0.00,11180.00
OI0007144,O002371,P0063,3,3,3720.00,0.00,11160.00
OI0007145,O002372,P0041,1,11,12490.00,0.00,137390.00
OI0007146,O002372,P0036,2,6,10120.00,5.00,57684.00
OI0007147,O002372,P0028,3,7,9080.00,0.00,63560.00
OI0007148,O002372,P0070,4,7,13990.00,0.00,97930.00
OI0007149,O002372,P0073,5,4,1430.00,0.00,5720.00
OI0007150,O002373,P0005,1,2,3300.00,0.00,6600.00
OI0007151,O002374,P0015,1,11,8020.00,15.00,74987.00
OI0007152,O002374,P0060,2,3,8800.00,0.00,26400.00
OI0007153,O002374,P0045,3,4,14880.00,10.00,53568.00
OI0007154,O002374,P0052,4,9,13500.00,0.00,121500.00
OI0007155,O002374,P0071,5,11,16680.00,0.00,183480.00
OI0007156,O002375,P0022,1,10,8500.00,15.00,72250.00
OI0007157,O002375,P0045,2,4,14880.00,0.00,59520.00
OI0007158,O002375,P0037,3,5,6650.00,10.00,29925.00
OI0007159,O002375,P0020,4,12,5780.00,5.00,65892.00
OI0007160,O002375,P0066,5,6,11920.00,10.00,64368.00
OI0007161,O002376,P0005,1,7,3300.00,0.00,23100.00
OI0007162,O002377,P0015,1,12,8020.00,5.00,91428.00
OI0007163,O002377,P0064,2,10,8250.00,0.00,82500.00
OI0007164,O002377,P0002,3,10,12930.00,0.00,129300.00
OI0007165,O002377,P0065,4,11,10680.00,0.00,117480.00
OI0007166,O002377,P0042,5,12,2830.00,0.00,33960.00
OI0007167,O002378,P0018,1,3,670.00,5.00,1909.50
OI0007168,O002378,P0039,2,9,3060.00,0.00,27540.00
OI0007169,O002378,P0035,3,11,14850.00,0.00,163350.00
OI0007170,O002378,P0032,4,11,330.00,0.00,3630.00
OI0007171,O002379,P0074,1,3,10020.00,5.00,28557.00
OI0007172,O002379,P0071,2,5,16680.00,10.00,75060.00
OI0007173,O002379,P0025,3,5,13240.00,10.00,59580.00
OI0007174,O002379,P0040,4,8,17530.00,10.00,126216.00
OI0007175,O002380,P0034,1,4,10570.00,5.00,40166.00
OI0007176,O002381,P0062,1,10,8730.00,0.00,87300.00
OI0007177,O002381,P0041,2,9,12490.00,0.00,112410.00
OI0007178,O002381,P0032,3,11,330.00,15.00,3085.50
OI0007179,O002381,P0009,4,8,5290.00,5.00,40204.00
OI0007180,O002381,P0067,5,5,16160.00,5.00,76760.00
OI0007181,O002382,P0038,1,12,11890.00,15.00,121278.00
OI0007182,O002382,P0079,2,8,15570.00,0.00,124560.00
OI0007183,O002382,P0018,3,1,670.00,15.00,569.50
OI0007184,O002383,P0005,1,11,3300.00,15.00,30855.00
OI0007185,O002383,P0019,2,4,7370.00,10.00,26532.00
OI0007186,O002383,P0017,3,12,3480.00,0.00,41760.00
OI0007187,O002383,P0033,4,4,800.00,5.00,3040.00
OI0007188,O002384,P0003,1,7,14640.00,5.00,97356.00
OI0007189,O002384,P0003,2,5,14640.00,15.00,62220.00
OI0007190,O002384,P0033,3,3,800.00,0.00,2400.00
OI0007191,O002384,P0017,4,4,3480.00,0.00,13920.00
OI0007192,O002384,P0053,5,7,16730.00,10.00,105399.00
OI0007193,O002385,P0045,1,9,14880.00,0.00,133920.00
OI0007194,O002386,P0019,1,12,7370.00,15.00,75174.00
OI0007195,O002386,P0058,2,5,1830.00,0.00,9150.00
OI0007196,O002386,P0058,3,10,1830.00,5.00,17385.00
OI0007197,O002386,P0047,4,3,2190.00,0.00,6570.00
OI0007198,O002387,P0076,1,3,8140.00,5.00,23199.00
OI0007199,O002387,P0013,2,7,9840.00,15.00,58548.00
OI0007200,O002387,P0043,3,3,9450.00,15.00,24097.50
OI0007201,O002388,P0021,1,10,17850.00,10.00,160650.00
OI0007202,O002388,P0051,2,10,12120.00,15.00,103020.00
OI0007203,O002389,P0020,1,12,5780.00,15.00,58956.00
OI0007204,O002389,P0019,2,8,7370.00,15.00,50116.00
OI0007205,O002390,P0063,1,11,3720.00,0.00,40920.00
OI0007206,O002390,P0051,2,9,12120.00,5.00,103626.00
OI0007207,O002391,P0044,1,6,13780.00,15.00,70278.00
OI0007208,O002391,P0016,2,2,8740.00,0.00,17480.00
OI0007209,O002391,P0049,3,2,16150.00,10.00,29070.00
OI0007210,O002391,P0037,4,11,6650.00,10.00,65835.00
OI0007211,O002391,P0076,5,3,8140.00,5.00,23199.00
OI0007212,O002392,P0002,1,7,12930.00,10.00,81459.00
OI0007213,O002392,P0018,2,9,670.00,0.00,6030.00
OI0007214,O002392,P0060,3,11,8800.00,0.00,96800.00
OI0007215,O002392,P0046,4,7,7120.00,5.00,47348.00
OI0007216,O002392,P0013,5,3,9840.00,15.00,25092.00
OI0007217,O002393,P0079,1,9,15570.00,0.00,140130.00
OI0007218,O002393,P0065,2,4,10680.00,10.00,38448.00
OI0007219,O002393,P0004,3,4,16440.00,0.00,65760.00
OI0007220,O002394,P0009,1,4,5290.00,10.00,19044.00
OI0007221,O002394,P0029,2,11,8380.00,10.00,82962.00
OI0007222,O002394,P0045,3,1,14880.00,0.00,14880.00
OI0007223,O002394,P0075,4,1,14230.00,10.00,12807.00
OI0007224,O002394,P0071,5,5,16680.00,5.00,79230.00
OI0007225,O002395,P0051,1,5,12120.00,0.00,60600.00
OI0007226,O002395,P0066,2,3,11920.00,10.00,32184.00
OI0007227,O002395,P0005,3,7,3300.00,0.00,23100.00
OI0007228,O002395,P0057,4,3,5170.00,0.00,15510.00
OI0007229,O002395,P0058,5,11,1830.00,0.00,20130.00
OI0007230,O002396,P0038,1,7,11890.00,15.00,70745.50
OI0007231,O002396,P0034,2,1,10570.00,15.00,8984.50
OI0007232,O002396,P0006,3,2,570.00,15.00,969.00
OI0007233,O002396,P0010,4,5,3500.00,0.00,17500.00
OI0007234,O002396,P0051,5,6,12120.00,0.00,72720.00
OI0007235,O002397,P0064,1,8,8250.00,10.00,59400.00
OI0007236,O002397,P0036,2,12,10120.00,15.00,103224.00
OI0007237,O002397,P0057,3,8,5170.00,0.00,41360.00
OI0007238,O002397,P0018,4,6,670.00,10.00,3618.00
OI0007239,O002397,P0049,5,6,16150.00,15.00,82365.00
OI0007240,O002398,P0003,1,10,14640.00,15.00,124440.00
OI0007241,O002398,P0034,2,8,10570.00,0.00,84560.00
OI0007242,O002399,P0036,1,11,10120.00,0.00,111320.00
OI0007243,O002399,P0023,2,6,12130.00,15.00,61863.00
OI0007244,O002399,P0063,3,11,3720.00,0.00,40920.00
OI0007245,O002400,P0015,1,9,8020.00,15.00,61353.00
OI0007246,O002400,P0024,2,5,11180.00,15.00,47515.00
OI0007247,O002400,P0067,3,2,16160.00,0.00,32320.00
OI0007248,O002400,P0006,4,12,570.00,0.00,6840.00
OI0007249,O002400,P0012,5,8,6280.00,5.00,47728.00
OI0007250,O002401,P0046,1,7,7120.00,10.00,44856.00
OI0007251,O002402,P0061,1,3,9420.00,0.00,28260.00
OI0007252,O002402,P0075,2,7,14230.00,0.00,99610.00
OI0007253,O002402,P0054,3,4,10100.00,15.00,34340.00
OI0007254,O002403,P0053,1,11,16730.00,0.00,184030.00
OI0007255,O002403,P0032,2,2,330.00,5.00,627.00
OI0007256,O002404,P0062,1,12,8730.00,0.00,104760.00
OI0007257,O002405,P0006,1,5,570.00,0.00,2850.00
OI0007258,O002405,P0074,2,7,10020.00,5.00,66633.00
OI0007259,O002405,P0066,3,3,11920.00,0.00,35760.00
OI0007260,O002405,P0008,4,1,5830.00,0.00,5830.00
OI0007261,O002405,P0023,5,1,12130.00,0.00,12130.00
OI0007262,O002406,P0042,1,1,2830.00,0.00,2830.00
OI0007263,O002406,P0047,2,3,2190.00,5.00,6241.50
OI0007264,O002406,P0059,3,7,14710.00,10.00,92673.00
OI0007265,O002406,P0029,4,4,8380.00,0.00,33520.00
OI0007266,O002407,P0024,1,12,11180.00,15.00,114036.00
OI0007267,O002408,P0009,1,11,5290.00,0.00,58190.00
OI0007268,O002408,P0011,2,2,6240.00,10.00,11232.00
OI0007269,O002409,P0013,1,11,9840.00,15.00,92004.00
OI0007270,O002409,P0048,2,6,12050.00,0.00,72300.00
OI0007271,O002409,P0043,3,2,9450.00,0.00,18900.00
OI0007272,O002409,P0014,4,10,14460.00,0.00,144600.00
OI0007273,O002410,P0034,1,12,10570.00,15.00,107814.00
OI0007274,O002410,P0012,2,6,6280.00,0.00,37680.00
OI0007275,O002410,P0048,3,3,12050.00,0.00,36150.00
OI0007276,O002410,P0070,4,3,13990.00,0.00,41970.00
OI0007277,O002411,P0072,1,11,6730.00,0.00,74030.00
OI0007278,O002411,P0075,2,6,14230.00,0.00,85380.00
OI0007279,O002411,P0010,3,11,3500.00,0.00,38500.00
OI0007280,O002411,P0060,4,11,8800.00,15.00,82280.00
OI0007281,O002412,P0059,1,4,14710.00,5.00,55898.00
OI0007282,O002412,P0029,2,4,8380.00,10.00,30168.00
OI0007283,O002413,P0068,1,6,2100.00,0.00,12600.00
OI0007284,O002413,P0034,2,1,10570.00,5.00,10041.50
OI0007285,O002413,P0071,3,9,16680.00,15.00,127602.00
OI0007286,O002413,P0059,4,8,14710.00,15.00,100028.00
OI0007287,O002413,P0066,5,6,11920.00,15.00,60792.00
OI0007288,O002414,P0049,1,6,16150.00,0.00,96900.00
OI0007289,O002414,P0039,2,11,3060.00,5.00,31977.00
OI0007290,O002414,P0007,3,1,4920.00,5.00,4674.00
OI0007291,O002414,P0062,4,2,8730.00,0.00,17460.00
OI0007292,O002415,P0024,1,2,11180.00,15.00,19006.00
OI0007293,O002415,P0070,2,10,13990.00,0.00,139900.00
OI0007294,O002416,P0010,1,5,3500.00,0.00,17500.00
OI0007295,O002416,P0044,2,8,13780.00,0.00,110240.00
OI0007296,O002416,P0076,3,4,8140.00,0.00,32560.00
OI0007297,O002416,P0024,4,1,11180.00,0.00,11180.00
OI0007298,O002416,P0040,5,10,17530.00,0.00,175300.00
OI0007299,O002417,P0024,1,4,11180.00,0.00,44720.00
OI0007300,O002417,P0068,2,3,2100.00,0.00,6300.00
OI0007301,O002417,P0010,3,9,3500.00,0.00,31500.00
OI0007302,O002417,P0059,4,2,14710.00,5.00,27949.00
OI0007303,O002418,P0072,1,9,6730.00,5.00,57541.50
OI0007304,O002418,P0019,2,2,7370.00,10.00,13266.00
OI0007305,O002418,P0065,3,4,10680.00,0.00,42720.00
OI0007306,O002418,P0033,4,5,800.00,0.00,4000.00
OI0007307,O002418,P0042,5,9,2830.00,15.00,21649.50
OI0007308,O002419,P0059,1,10,14710.00,0.00,147100.00
OI0007309,O002419,P0038,2,10,11890.00,0.00,118900.00
OI0007310,O002419,P0005,3,2,3300.00,5.00,6270.00
OI0007311,O002420,P0074,1,12,10020.00,0.00,120240.00
OI0007312,O002420,P0070,2,9,13990.00,0.00,125910.00
OI0007313,O002420,P0015,3,5,8020.00,15.00,34085.00
OI0007314,O002420,P0034,4,9,10570.00,15.00,80860.50
OI0007315,O002421,P0043,1,6,9450.00,0.00,56700.00
OI0007316,O002421,P0043,2,7,9450.00,0.00,66150.00
OI0007317,O002421,P0035,3,7,14850.00,10.00,93555.00
OI0007318,O002422,P0057,1,5,5170.00,15.00,21972.50
OI0007319,O002422,P0063,2,8,3720.00,10.00,26784.00
OI0007320,O002422,P0078,3,7,7660.00,0.00,53620.00
OI0007321,O002422,P0079,4,4,15570.00,10.00,56052.00
OI0007322,O002422,P0064,5,3,8250.00,0.00,24750.00
OI0007323,O002423,P0071,1,10,16680.00,0.00,166800.00
OI0007324,O002424,P0038,1,10,11890.00,5.00,112955.00
OI0007325,O002425,P0073,1,7,1430.00,5.00,9509.50
OI0007326,O002425,P0079,2,8,15570.00,5.00,118332.00
OI0007327,O002425,P0025,3,8,13240.00,10.00,95328.00
OI0007328,O002426,P0028,1,4,9080.00,15.00,30872.00
OI0007329,O002426,P0059,2,6,14710.00,10.00,79434.00
OI0007330,O002426,P0034,3,2,10570.00,10.00,19026.00
OI0007331,O002426,P0056,4,6,10190.00,10.00,55026.00
OI0007332,O002426,P0060,5,3,8800.00,5.00,25080.00
OI0007333,O002427,P0045,1,1,14880.00,0.00,14880.00
OI0007334,O002427,P0040,2,6,17530.00,0.00,105180.00
OI0007335,O002427,P0079,3,1,15570.00,0.00,15570.00
OI0007336,O002427,P0006,4,2,570.00,10.00,1026.00
OI0007337,O002427,P0053,5,6,16730.00,0.00,100380.00
OI0007338,O002428,P0001,1,4,4300.00,10.00,15480.00
OI0007339,O002428,P0013,2,4,9840.00,5.00,37392.00
OI0007340,O002428,P0006,3,1,570.00,10.00,513.00
OI0007341,O002429,P0030,1,1,340.00,0.00,340.00
OI0007342,O002429,P0023,2,9,12130.00,5.00,103711.50
OI0007343,O002429,P0027,3,3,4890.00,5.00,13936.50
OI0007344,O002429,P0012,4,1,6280.00,15.00,5338.00
OI0007345,O002430,P0071,1,6,16680.00,5.00,95076.00
OI0007346,O002431,P0039,1,3,3060.00,0.00,9180.00
OI0007347,O002431,P0023,2,10,12130.00,0.00,121300.00
OI0007348,O002431,P0003,3,12,14640.00,0.00,175680.00
OI0007349,O002432,P0064,1,8,8250.00,0.00,66000.00
OI0007350,O002432,P0068,2,11,2100.00,5.00,21945.00
OI0007351,O002432,P0060,3,3,8800.00,5.00,25080.00
OI0007352,O002433,P0027,1,12,4890.00,0.00,58680.00
OI0007353,O002433,P0006,2,10,570.00,10.00,5130.00
OI0007354,O002434,P0063,1,9,3720.00,10.00,30132.00
OI0007355,O002434,P0019,2,11,7370.00,5.00,77016.50
OI0007356,O002434,P0076,3,7,8140.00,0.00,56980.00
OI0007357,O002435,P0003,1,8,14640.00,0.00,117120.00
OI0007358,O002435,P0055,2,2,16840.00,0.00,33680.00
OI0007359,O002435,P0021,3,6,17850.00,0.00,107100.00
